name,year,price,currency,mileage (km),fuel type,disp (cm3),city,link
BMW Seria 5,1998.0,26900.0,PLN,247000.0,Benzyna,3498.0,Warszawa,https://www.otomoto.pl/oferta/bmw-seria-5-bmw-e39-535ia-individual-ac-schnitzer-ID6DzCfC.html#ffe91ab8ea
Škoda Octavia 1.4,2014.0,28900.0,PLN,223000.0,Benzyna,1395.0,Wałbrzych,https://www.otomoto.pl/oferta/skoda-octavia-iii-polski-salon-jeden-wlasciciel-benzyna-140km-ID6DyorS.html#ffe91ab8ea
BMW Seria 5 518,1982.0,16900.0,PLN,193000.0,Benzyna,1766.0,Mysłowice,https://www.otomoto.pl/oferta/bmw-seria-5-bmw-e28-1982r-ID6DAWxL.html#ffe91ab8ea
BMW Seria 5 518i,1995.0,25000.0,PLN,177897.0,Benzyna+LPG,1796.0,Kołbiel,https://www.otomoto.pl/oferta/bmw-seria-5-bmw-e34-1-8-stan-kolekcjonerski-ID6DwWfx.html#ffe91ab8ea
Polonez Caro,1993.0,25000.0,PLN,32000.0,Benzyna,1600.0,Małomierzyce,https://www.otomoto.pl/oferta/polonez-caro-polonez-caro-1-6gle-ID6Djy8W.html#ffe91ab8ea
Chevrolet Cruze,2010.0,21000.0,PLN,197732.0,Diesel,1991.0,Nowa Kornica,https://www.otomoto.pl/oferta/chevrolet-cruze-chevrolet-cruze-2-0-automat-skora-navi-ID6Dyopd.html#ffe91ab8ea
Audi A4 1.6,2006.0,20700.0,PLN,200326.0,Benzyna,1595.0,Rutki-Kossaki,https://www.otomoto.pl/oferta/audi-a4-1-6-mpi-bdb-do-lpg-benzyna-klima-alu-bdb-stan-1-wlasciciel-ID6Dwl1W.html#ffe91ab8ea
Opel Insignia 2.8,2009.0,25900.0,PLN,190000.0,Benzyna,2792.0,Płock,https://www.otomoto.pl/oferta/opel-insignia-2-8t-260km-jasny-bez-navi-alu-grzane-fotele-ID6DAWlK.html#ffe91ab8ea
BMW Seria 7,1991.0,29800.0,PLN,218000.0,Benzyna,3430.0,Jastrząb,https://www.otomoto.pl/oferta/bmw-seria-7-e32-735ia-oplacona-serwisowana-udokumentowany-przebieg-ID6DuW9U.html#ffe91ab8ea
Opel Signum 3.2,2004.0,16800.0,PLN,111000.0,Benzyna+LPG,3175.0,Marki,https://www.otomoto.pl/oferta/opel-signum-sport-3-2-211-koni-ID6Dyolp.html#ffe91ab8ea
Hyundai Elantra,2013.0,29900.0,PLN,154000.0,Benzyna,1800.0,Bielsk Podlaski,https://www.otomoto.pl/oferta/hyundai-elantra-hyundai-elantra-vat23-ID6Di18V.html#ffe91ab8ea
Mercedes-Benz Klasa S 420,1994.0,29900.0,PLN,302000.0,Benzyna+LPG,4196.0,Boduszyn,https://www.otomoto.pl/oferta/mercedes-benz-klasa-s-sprowadzony-oplacony-skory-ID6DyojP.html#ffe91ab8ea
Volkswagen Jetta,2011.0,26900.0,PLN,113269.0,Benzyna,1200.0,Nidzica,https://www.otomoto.pl/oferta/volkswagen-jetta-100tys-przebiegu-climatronic-serwis-stan-bd-ID6DuB09.html#ffe91ab8ea
Mercedes-Benz Klasa E 280,2005.0,17900.0,PLN,264000.0,Diesel,2987.0,Nidzica,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-super-stan-z-niemiec-3-0-v6-ID6DpYVq.html#ffe91ab8ea
Audi A6,2003.0,15900.0,PLN,95000.0,Diesel,2496.0,Dobra,https://www.otomoto.pl/oferta/audi-a6-audi-a6-4x4-ID6DzCbq.html#ffe91ab8ea
Mercedes-Benz W123,1983.0,17700.0,PLN,233550.0,Diesel,3000.0,Przysucha,https://www.otomoto.pl/oferta/mercedes-benz-w123-w123-3-0-d-sedan-stan-kolekcjonerski-ID6DAW8C.html#7bd0d041bb
Seat Exeo 1.6,2009.0,21900.0,PLN,63000.0,Benzyna,1595.0,Kunice,https://www.otomoto.pl/oferta/seat-exeo-16-mpi-klima-tronik-serwisowany-maly-przebieg-ID6DxjrX.html#7bd0d041bb
Mazda 6,2010.0,23600.0,PLN,235000.0,Diesel,2184.0,Lubartów,https://www.otomoto.pl/oferta/mazda-6-mazda-6-2-2-diesel-hatchback-ID6DxhKU.html#7bd0d041bb
BMW Seria 3,2007.0,22017.0,PLN,330000.0,Benzyna,2979.0,Gdańsk,https://www.otomoto.pl/oferta/bmw-seria-3-3-0-benzyna-xdrive-4x4-czekoladowe-skory-hifi-pierwszy-lakier-ID6CNqGI.html#7bd0d041bb
BMW Seria 5 520i,2001.0,16900.0,PLN,201600.0,Benzyna,2171.0,Dąbrowa Górnicza,https://www.otomoto.pl/oferta/bmw-seria-5-bmw-e39-m-pakiet-520i-ID6DzC7L.html#7bd0d041bb
Volvo S60 2.4,2006.0,17900.0,PLN,282000.0,Benzyna,2435.0,Ostrów Mazowiecka,https://www.otomoto.pl/oferta/volvo-s60-ID6DAW5W.html#7bd0d041bb
Škoda Octavia 2.0,2009.0,21900.0,PLN,175000.0,Diesel,1968.0,Stara Wieś,https://www.otomoto.pl/oferta/skoda-octavia-skoda-octavia-2-0-tdi-140-km-wersja-elegance-rok-2009-ID6DyogK.html#7bd0d041bb
Mercedes-Benz Klasa C,2007.0,19900.0,PLN,427000.0,Diesel,2148.0,Bydgoszcz,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-avantgrade-ID6Dr7um.html#7bd0d041bb
Volkswagen Passat,2006.0,16000.0,PLN,270000.0,Diesel,1968.0,Zambrów,https://www.otomoto.pl/oferta/volkswagen-passat-volkswagen-passat-2006-ID6Duj13.html#7bd0d041bb
Volkswagen CC,2009.0,25000.0,PLN,226000.0,Diesel,1968.0,Ponice,https://www.otomoto.pl/oferta/volkswagen-cc-vw-passat-cc-ID6DAW0k.html#7bd0d041bb
Honda Civic VIII,2008.0,22500.0,PLN,120000.0,Benzyna,,Wrocław,https://www.otomoto.pl/oferta/honda-civic-honda-civic-1-8-2008-140km-sedan-ID6Dxs4Z.html#7bd0d041bb
Audi A6 3.2,2004.0,26500.0,PLN,289000.0,Benzyna,3123.0,Opole,https://www.otomoto.pl/oferta/audi-a6-audi-a6-c6-3-2-v6-255km-quattro-zamiana-ID6DwGlm.html#7bd0d041bb
Honda Civic,2006.0,17900.0,PLN,180000.0,Benzyna,1800.0,Środa Śląska,https://www.otomoto.pl/oferta/honda-civic-1-8-140-km-zarejestrowany-ID6DAUXu.html#7bd0d041bb
Mercedes-Benz Klasa C 220,2008.0,28900.0,PLN,267600.0,Diesel,2148.0,Pleszew,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-mercedes-benz-w204-ID6DAUWh.html#7bd0d041bb
Volkswagen Jetta 1.6,2012.0,25000.0,PLN,185000.0,Diesel,1598.0,Katowice,https://www.otomoto.pl/oferta/volkswagen-jetta-sprzedam-vw-jetta-ID6DAUUt.html#7bd0d041bb
Honda Accord 2.0,2005.0,15900.0,PLN,223450.0,Benzyna,1998.0,Łask,https://www.otomoto.pl/oferta/honda-accord-2-0-v-tec-bardzo-ladna-i-zadbana-oplaty-zobacz-ID6DAUTU.html#7bd0d041bb
BMW Seria 3 320d,2006.0,24300.0,PLN,160000.0,Diesel,1995.0,Kraków,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-e90-2-0-163-km-diesel-ID6DyocQ.html#7bd0d041bb
Opel Insignia,2010.0,29520.0,PLN,162000.0,Diesel,1956.0,Mielec,https://www.otomoto.pl/oferta/opel-insignia-opel-insignia-2-0-160-salon-pl-orginalny-przebieg-ID6DAURL.html#7bd0d041bb
Saab 9-3 Aero,2001.0,16999.0,PLN,251000.0,Benzyna,1985.0,Częstochowa,https://www.otomoto.pl/oferta/saab-9-3-2-0t-aerourzedowe-potwierdzenie-przebiegupo-serwisieoplaty-ID6DwXsA.html#7bd0d041bb
Volkswagen Jetta 1.9,2006.0,16900.0,PLN,188000.0,Diesel,1896.0,Rudawa,https://www.otomoto.pl/oferta/volkswagen-jetta-gwarancja-przebiegu-zadbana-ID6D4qsy.html#7bd0d041bb
Seat Toledo,2015.0,27500.0,PLN,154000.0,Benzyna,1197.0,Zarszyn,https://www.otomoto.pl/oferta/seat-toledo-1-2tsi-105km-2015r-film-klima-sedan-nowy-rozrzad-rej-pl-zamiana-sanok-ID6DyoaO.html#7bd0d041bb
Mazda 6,2008.0,23999.0,PLN,162000.0,Benzyna,1999.0,Częstochowa,https://www.otomoto.pl/oferta/mazda-6-2-0urzedowe-potwierdzenie-przebieguzadbanaoplacona-ID6DzBZU.html#7bd0d041bb
Audi S6 4.2,2000.0,15450.0,PLN,107000.0,Benzyna,4172.0,Świdnica,https://www.otomoto.pl/oferta/audi-s6-audi-s6-340km-sedan-107tys-spro-ID6DAUO1.html#7bd0d041bb
Audi A6 C6,2010.0,24000.0,PLN,200000.0,Diesel,3000.0,Kościerzyna,https://www.otomoto.pl/oferta/audi-a6-3-0-tdi-245-km-automat-pali-jezdzi-ID6DAUNI.html#7bd0d041bb
Mercedes-Benz Klasa C 350,2007.0,22900.0,PLN,117000.0,Benzyna,3498.0,Ostrów Mazowiecka,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-mercedes-c350-4matic-benzyna-full-opcja-ID6DwFZX.html#7bd0d041bb
Škoda Octavia 1.6,2011.0,24500.0,PLN,187000.0,Benzyna+LPG,1595.0,Warszawa,https://www.otomoto.pl/oferta/skoda-octavia-1-6-lpg-fabryczny-pierwszy-wlasciciel-salon-polska-serwis-aso-ID6DANpo.html#7bd0d041bb
Peugeot 301 1.2,2013.0,23990.0,PLN,69700.0,Benzyna,1199.0,Jelcz-Laskowice,https://www.otomoto.pl/oferta/peugeot-301-peugoet-301-1-2-ID6DzC04.html#7bd0d041bb
Volkswagen Passat CC,2009.0,27500.0,PLN,318523.0,Diesel,1968.0,Grudziądz,https://www.otomoto.pl/oferta/volkswagen-passat-cc-2009r-2-0tdibialyatrakcyjnywygladbdbstanoplaconynavizamiana-ID6DmYV2.html#7bd0d041bb
Saab 9-5 Kombi,2007.0,16700.0,PLN,316000.0,Benzyna+LPG,2290.0,Nowa Wieś,https://www.otomoto.pl/oferta/saab-9-5-4-2008-salonpl-aero-2-3turbo-260km-lpg-skory-wentylowane-tempomat-ID6Dyo7x.html#7bd0d041bb
BMW Seria 3 320i,2009.0,26950.0,PLN,204000.0,Benzyna,1995.0,Chojnice,https://www.otomoto.pl/oferta/bmw-seria-3-e90-zadbana-zarejestrowana-do-negocjacji-ID6DzBGZ.html#7bd0d041bb
Honda Accord 2.2d,2011.0,27200.0,PLN,256404.0,Diesel,2199.0,Końskie,https://www.otomoto.pl/oferta/honda-accord-di-tec-wzorowy-lift-z-niemiec-i-reka-bezkolizyjny-polecam-ID6DvKSX.html#7bd0d041bb
BMW Seria 3,2006.0,26900.0,PLN,320000.0,Benzyna,2497.0,Kielce,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-e90-325i-218-km-automat-bardzo-zadbana-doinwestowana-automa-ID6DATn4.html#7bd0d041bb
Chevrolet Cruze 2.0,2011.0,27000.0,PLN,159540.0,Diesel,1998.0,Jarosław,https://www.otomoto.pl/oferta/chevrolet-cruze-sprzedam-chevrolet-cruz-2-0-lt-163km-ID6DzBSp.html#4c90b6e156
Mercedes-Benz Klasa C,2004.0,16200.0,PLN,201000.0,Benzyna,1796.0,Władysławowo,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-c-180-polski-salon-automat-lift-ID6DvK2b.html#4c90b6e156
Volvo S60 2.4D,2005.0,15900.0,PLN,189269.0,Diesel,2401.0,Pułtusk,https://www.otomoto.pl/oferta/volvo-s60-lift-d5-ID6DATmB.html#4c90b6e156
Audi A6 2.0,2006.0,19600.0,PLN,250000.0,Diesel,1968.0,Danków,https://www.otomoto.pl/oferta/audi-a6-audi-a6-2-0-140-km-nowa-pompa-doinwestowany-ID6Dx2DK.html#4c90b6e156
Volkswagen Phaeton 5.0,2003.0,26000.0,PLN,292000.0,Diesel,4921.0,Łódź,https://www.otomoto.pl/oferta/volkswagen-phaeton-volkswagen-phaeton-5-0-zadbany-prywatny-indyvidual-jedyny-taki-ID6DuTJA.html#4c90b6e156
Mercedes-Benz Klasa C,2007.0,28900.0,PLN,190000.0,Benzyna,1796.0,Wola Libertowska,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-1-8-kompresor-bardzo-doinwestowany-led-indywidual-ID6DAUAY.html#4c90b6e156
Ford Mondeo 1.6,2011.0,23400.0,PLN,208000.0,Diesel,1560.0,Warszawa,https://www.otomoto.pl/oferta/ford-mondeo-krajowy-1-6-tdci-ID6DzBPm.html#4c90b6e156
Audi A6 2.4,2004.0,16900.0,PLN,189494.0,Benzyna,2393.0,Kobylany,https://www.otomoto.pl/oferta/audi-a6-maly-przebieg-navi-bixenon-ID6DAUxN.html#4c90b6e156
Škoda Octavia 1.2,2010.0,18000.0,PLN,230000.0,Benzyna,1197.0,Stalowa Wola,https://www.otomoto.pl/oferta/skoda-octavia-ID6DAUlU.html#4c90b6e156
Renault Scenic,2009.0,22500.0,PLN,102000.0,Benzyna,1400.0,Liniewo,https://www.otomoto.pl/oferta/renault-scenic-renault-scenic-iii-dynamique-1-4-benzyna-ID6DynOF.html#4c90b6e156
Renault Laguna 2.0,2010.0,25900.0,PLN,220343.0,Diesel,1995.0,Rudno,https://www.otomoto.pl/oferta/renault-laguna-4control-gt-alcantara-nawigacja-bose-keyless-go-piekny-okaz-ID6DwFwR.html#4c90b6e156
Chrysler 300C,2006.0,19900.0,PLN,178000.0,Benzyna+LPG,2700.0,Wolin,https://www.otomoto.pl/oferta/chrysler-300c-2-7-benzyna-gaz-zamiana-ID6Do6Aa.html#4c90b6e156
Mercedes-Benz CLS 320,2008.0,18900.0,PLN,261000.0,Diesel,2987.0,Bielsko-Biała,https://www.otomoto.pl/oferta/mercedes-benz-cls-okazja-cls-320cdi-260000km-uszkodzony-silnik-ID6DvTaE.html#4c90b6e156
Honda Accord 2.2d,2009.0,20900.0,PLN,208000.0,Diesel,2199.0,Zduńska Wola,https://www.otomoto.pl/oferta/honda-accord-ID6DAUmE.html#4c90b6e156
Opel Insignia 2.0,2008.0,21500.0,PLN,214000.0,Diesel,1956.0,Chojnów,https://www.otomoto.pl/oferta/opel-insignia-opel-insignia-2-0-cdti-ID6DxgOC.html#4c90b6e156
Volkswagen,1973.0,17900.0,PLN,88000.0,Benzyna,1600.0,Kraków,https://www.otomoto.pl/oferta/volkswagen-vw-k-70-z-1973-roku-bardzo-ladny-ID6Di5dB.html#4c90b6e156
Mercedes-Benz Klasa C,2008.0,29699.0,PLN,199000.0,Benzyna,1800.0,Zawiercie,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-c200-benzyna-bezwypadkowy-z-pelnym-serwisem-wzorowy-stan-ID6Dsw6P.html#4c90b6e156
Honda Civic 1.8,2006.0,15500.0,PLN,134191.0,Benzyna,1798.0,Bydgoszcz,https://www.otomoto.pl/oferta/honda-civic-civic-sedan-1-8-ID6DodtM.html#4c90b6e156
Toyota Prius 1.5,2006.0,16800.0,PLN,300000.0,Hybryda,1497.0,Siedlce,https://www.otomoto.pl/oferta/toyota-prius-toyota-prius-ID6DlySk.html#4c90b6e156
Škoda Octavia 1.9,2007.0,15900.0,PLN,190000.0,Diesel,1896.0,Dawidy,https://www.otomoto.pl/oferta/skoda-octavia-skoda-octavia-1-9tdi-ID6Dq4Xs.html#4c90b6e156
Mercedes-Benz Klasa E,2005.0,24900.0,PLN,236000.0,Diesel,2685.0,Warszawa,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-mercedes-benz-e270-cdi-avantgarde-sport-pakiet-ID6Dvlb1.html#4c90b6e156
BMW Seria 3,2007.0,26400.0,PLN,170000.0,Benzyna,2500.0,Zamość,https://www.otomoto.pl/oferta/bmw-seria-3-2007rok325i210kmnavixenonautomatniski-przebieg-ID6Dswzd.html#4c90b6e156
Saab 9-3 1.9TiD,2008.0,16500.0,PLN,201605.0,Diesel,1910.0,Lublin,https://www.otomoto.pl/oferta/saab-9-3-saab-93-diesel-super-stan-ID6DynG0.html#4c90b6e156
Honda Accord 2.0,2006.0,19900.0,PLN,200000.0,Benzyna,1998.0,Kobylin,https://www.otomoto.pl/oferta/honda-accord-ID6DgG66.html#4c90b6e156
Mercedes-Benz W124 (1984-1993),1993.0,29900.0,PLN,159000.0,Benzyna,2199.0,Staszów,https://www.otomoto.pl/oferta/mercedes-benz-w124-1984-1993-super-stan-klasyk-lakier-oryginal-zarejestrowany-perfekcyjny-ID6Dpr2H.html#4c90b6e156
BMW Seria 5,2004.0,20900.0,PLN,234000.0,Benzyna,2494.0,Jedlnia-Letnisko,https://www.otomoto.pl/oferta/bmw-seria-5-2-5b-192km-navi-klimatronik-2-x-pdc-grzane-fotele-serwis-ID6DzBBT.html#4c90b6e156
Mercedes-Benz Klasa E 350,2008.0,27500.0,PLN,235916.0,Benzyna+LPG,3498.0,Legnica,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-witam-sprzedam-w211-avantgarde-benzyna-lpg-ID6Cufxr.html#4c90b6e156
Honda Accord 2.0,2006.0,29500.0,PLN,88471.0,Benzyna+LPG,1998.0,Staszów,https://www.otomoto.pl/oferta/honda-accord-honda-accord-2-0-niski-przebieg-ID6DzBAf.html#4c90b6e156
Chevrolet Cruze 2.0,2011.0,21600.0,PLN,226000.0,Diesel,1998.0,Siedlce,https://www.otomoto.pl/oferta/chevrolet-cruze-lt-2-0-vcdi-163-km-ID6DapOn.html#4c90b6e156
Toyota Avensis 2.0,2011.0,24000.0,PLN,257185.0,Diesel,1998.0,Mogilno,https://www.otomoto.pl/oferta/toyota-avensis-toyota-avensis-ID6DzBAj.html#4c90b6e156
BMW Seria 5 520i,2003.0,20500.0,PLN,213970.0,Benzyna,2171.0,Sosnowiec,https://www.otomoto.pl/oferta/bmw-seria-5-bmw-e60-rok-2003-213970-km-beznzyna-170km-ID6DzfEF.html#4c90b6e156
Audi A8,2005.0,28999.0,PLN,275500.0,Diesel,2967.0,Katowice,https://www.otomoto.pl/oferta/audi-a8-audi-a-8-3-0-tdi-lift-quatro-bogata-opcja-ID6Dq0Zi.html#4c90b6e156
BMW Seria 3,2004.0,16900.0,PLN,239000.0,Benzyna+LPG,2979.0,Piła,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-330xi-e46-3-0-benzyna-lpg-231km-ID6DATX1.html#6e5ab579b5
Mercedes-Benz Klasa E 320,2003.0,20000.0,PLN,298000.0,Benzyna+LPG,3199.0,Zamość,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-mercedes-benz-klasa-e-320-ID6DzBsV.html#6e5ab579b5
Opel Astra IV,2015.0,28900.0,PLN,158500.0,Diesel,1598.0,Jasienica,https://www.otomoto.pl/oferta/opel-astra-salon-polska-serwis-aso-pierwsza-rejestracja-2016r-ID6Dc5f8.html#6e5ab579b5
Toyota Corolla 1.6,2009.0,18000.0,PLN,207602.0,Benzyna,1598.0,Warszawa,https://www.otomoto.pl/oferta/toyota-corolla-1-6-132-km-salon-polska-ii-wlasciciel-ID6DzByy.html#6e5ab579b5
BMW Seria 7 745i,2002.0,23100.0,PLN,290000.0,Benzyna,4398.0,Leśnica,https://www.otomoto.pl/oferta/bmw-seria-7-bmw-seria7-745i-ID6DAU4Q.html#6e5ab579b5
Citroën DS5 1.6,2017.0,17999.0,PLN,25000.0,Benzyna,1598.0,Raszków,https://www.otomoto.pl/oferta/citroen-ds5-wersja-performance-po-liftingu-ID6DeidY.html#6e5ab579b5
Peugeot 508,2013.0,25900.0,PLN,222000.0,Benzyna,1598.0,Warszawa,https://www.otomoto.pl/oferta/peugeot-508-1-6-benzyna-head-up-zamiana-gwarancja-klima-wwa-komis-green-light-ID6DhN33.html#6e5ab579b5
Renault Laguna 2.0,2007.0,15600.0,PLN,171000.0,Benzyna,1997.0,Inowrocław,https://www.otomoto.pl/oferta/renault-laguna-prosto-z-niemiec-serwis-aso-warto-zobacz-ID6DAU4b.html#6e5ab579b5
Volkswagen CC 2.0,2012.0,29000.0,PLN,170000.0,Diesel,1968.0,Inowrocław,https://www.otomoto.pl/oferta/volkswagen-cc-vw-cc-bardzo-ladny-stan-idealny-samochod-w-polsce-od-pol-roku-ID6DAU2L.html#6e5ab579b5
Škoda Octavia 1.4,2012.0,25900.0,PLN,145000.0,Benzyna,1390.0,Warszawa,https://www.otomoto.pl/oferta/skoda-octavia-1-4-tsi-122-km-idealny-2-wlasciciel-warszawa-ID6DlGNe.html#6e5ab579b5
Seat Toledo 1.2,2013.0,27999.0,PLN,117516.0,Benzyna,1197.0,Gostyń,https://www.otomoto.pl/oferta/seat-toledo-klima-alu-oryginal-z-niemiec-oplacony-ID6DAU1d.html#6e5ab579b5
Mercedes-Benz Klasa E 280,2006.0,25900.0,PLN,262000.0,Diesel,2987.0,Tłuszcz,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-mercedes-w211-e280-cdi-v6-ID6DzBwV.html#6e5ab579b5
Audi A6 2.4,2005.0,18700.0,PLN,310000.0,Benzyna,2393.0,Łuków,https://www.otomoto.pl/oferta/audi-a6-audi-a6-c6-2005-2-4-benzyna-ID6DzBvd.html#6e5ab579b5
Mercedes-Benz Klasa C 200,2009.0,28800.0,PLN,232000.0,Diesel,2148.0,Zabrze,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-elegance-200-cdi-136-km-bardzo-ladny-i-zadbany-po-oplatach-ID6Dt1aa.html#6e5ab579b5
Kia Rio 1.2,2015.0,27900.0,PLN,182430.0,Benzyna+LPG,1248.0,Rybnik,https://www.otomoto.pl/oferta/kia-rio-krajowy-instalacja-lpg-klimatyzacja-isofix-ID6D1u6Z.html#6e5ab579b5
BMW Seria 5,2002.0,21900.0,PLN,350424.0,Benzyna,2494.0,Białystok,https://www.otomoto.pl/oferta/bmw-seria-5-bmw-e39-525i-lift-2002r-edition-exclusive-z-niemiec-ID6DxkoF.html#6e5ab579b5
Saab 9-5,2006.0,25900.0,PLN,218200.0,Benzyna,2290.0,Łaziska Górne,https://www.otomoto.pl/oferta/saab-9-5-saab-9-5-2-3t-aero-ID6Dd8n6.html#6e5ab579b5
BMW Seria 5 520,1984.0,22000.0,PLN,250000.0,Benzyna,1990.0,Szczecin,https://www.otomoto.pl/oferta/bmw-seria-5-bmw-e28-520i-po-remoncie-silnika-ID6DhJ5N.html#6e5ab579b5
BMW Seria 5 525i,1987.0,19900.0,PLN,205530.0,Benzyna,2476.0,Szczecinek,https://www.otomoto.pl/oferta/bmw-seria-5-piekny-klasyk-bmw-525i-super-stan-polecam-mozliwa-zamiana-ID6DAU0b.html#6e5ab579b5
Mercedes-Benz W124 (1984-1993),1992.0,15000.0,PLN,445000.0,Diesel,2987.0,Kazimierz Biskupi,https://www.otomoto.pl/oferta/mercedes-benz-w124-1984-1993-300d-ID6D7dJV.html#6e5ab579b5
Volkswagen Passat CC,2008.0,25500.0,PLN,304000.0,Diesel,1968.0,Wola Luborzycka,https://www.otomoto.pl/oferta/volkswagen-passat-cc-2-0tdi-140km-dsg-2008r-ID6DvzRP.html#6e5ab579b5
Audi A6 2.4,2004.0,27900.0,PLN,300000.0,Benzyna+LPG,2393.0,Strzelin,https://www.otomoto.pl/oferta/audi-a6-audi-a6-2-4-lpg-s-line-ID6DATZu.html#6e5ab579b5
Citroën C-Elysée 1.6,2013.0,16900.0,PLN,148000.0,Diesel,1560.0,Katowice,https://www.otomoto.pl/oferta/citroen-c-elyse-citroen-c-elysse-1-6-hdi-salon-polska-ii-wlasciciel-vat-23-ID6Dynsg.html#6e5ab579b5
Honda Accord,2003.0,17900.0,PLN,195000.0,Benzyna,2000.0,Radom,https://www.otomoto.pl/oferta/honda-accord-2-0b-156km-rok-w-pl-przepiekna-nowe-wszystkie-tarcze-alusy-17-ID6Dyns5.html#6e5ab579b5
Škoda Octavia 1.6,2011.0,16900.0,PLN,344721.0,Diesel,1598.0,Jabłonna Druga,https://www.otomoto.pl/oferta/skoda-octavia-1-6-tdi-105-km-okazja-salon-polska-1-wlasciciel-serwisowany-gwarancja-ID6DuiML.html#6e5ab579b5
Opel Insignia 1.8,2009.0,26900.0,PLN,197000.0,Benzyna,1798.0,Rawa Mazowiecka,https://www.otomoto.pl/oferta/opel-insignia-1-8-16v-skora-nawigacja-klimatronik-mozliwa-zamiana-ID6Doc63.html#6e5ab579b5
Volvo S80 2.0D,2008.0,20000.0,PLN,327635.0,Diesel,1997.0,Oborniki Śląskie,https://www.otomoto.pl/oferta/volvo-s80-volvo-s80-ID6DATUf.html#6e5ab579b5
Ford Mondeo 2.2,2008.0,17900.0,PLN,286000.0,Diesel,2179.0,Kokoszkowy,https://www.otomoto.pl/oferta/ford-mondeo-ford-mondeo-mk4-titanium-ID6DzBrf.html#6e5ab579b5
Volkswagen Passat,2009.0,27900.0,PLN,290000.0,Benzyna,1798.0,Szczury,https://www.otomoto.pl/oferta/volkswagen-passat-raty-od-392-zl-bogata-wersja-swietny-stan-ID6DzBr6.html#6e5ab579b5
Škoda Octavia 2.0,2012.0,26500.0,PLN,172000.0,Diesel,1968.0,Kraków,https://www.otomoto.pl/oferta/skoda-octavia-skoda-octavia-2-0-ID6DzBqb.html#6e5ab579b5
Mercedes-Benz Klasa S,2002.0,17700.0,PLN,326000.0,Diesel,3200.0,Nysa,https://www.otomoto.pl/oferta/mercedes-benz-klasa-s-mercedes-s-320-cdi-prywatny-stan-idealny-full-opcja-ID6Dynlp.html#6e5ab579b5
BMW Seria 7 735i,2002.0,17000.0,PLN,316735.0,Benzyna,3600.0,Ełk,https://www.otomoto.pl/oferta/bmw-seria-7-bmw-e65-v8-735-stan-idealny-okazja-ID6Dzf5N.html#6e5ab579b5
Audi A8 3.7,2004.0,29900.0,PLN,279000.0,Benzyna,3697.0,Janki,https://www.otomoto.pl/oferta/audi-a8-3-7v8-280km-quattro-full-opcja-bose-gwarancja-ID6DAv7L.html#de8265c6b5
Mercedes-Benz Klasa S 320,1991.0,19000.0,PLN,188000.0,Benzyna,3199.0,Wołomin,https://www.otomoto.pl/oferta/mercedes-benz-klasa-s-mercedes-s-w-140-bez-rdzy-ID6Dvp9s.html#de8265c6b5
Opel Insignia 2.0,2010.0,20900.0,PLN,271354.0,Diesel,1956.0,Warszawa,https://www.otomoto.pl/oferta/opel-insignia-opel-insignia-2010r-2-0-cdti-130-km-salon-polska-ID6DnDSW.html#de8265c6b5
Mercedes-Benz Klasa E 320,2005.0,21900.0,PLN,251000.0,Diesel,2987.0,Konin,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-sprzedam-lub-zamienie-ID6DATR7.html#de8265c6b5
Volkswagen Jetta 1.6,2009.0,17300.0,PLN,190000.0,Diesel,1598.0,Bolesławiec,https://www.otomoto.pl/oferta/volkswagen-jetta-vw-jetta-1-6-tdi-ID6DyniK.html#de8265c6b5
Peugeot 508,2015.0,15900.0,PLN,298741.0,Diesel,1997.0,Kielce,https://www.otomoto.pl/oferta/peugeot-508-salon-polska-lekko-uszkodzony-odpala-i-jezdzi-ID6DuPAp.html#de8265c6b5
Toyota Camry 2.4,2003.0,19000.0,PLN,228000.0,Benzyna+LPG,2362.0,Tarnawa Dolna,https://www.otomoto.pl/oferta/toyota-camry-toyota-camry-2-4-vvti-lpg-salon-polska-wyjatkowy-stan-ID6DwElf.html#de8265c6b5
BMW Seria 3 328Ci,1998.0,23800.0,PLN,182000.0,Benzyna,2793.0,Choroszcz,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-e36-coupe-m50-turbo-400km-gwint-m-pakiet-ID6DzBnK.html#de8265c6b5
BMW Seria 5 525d,2007.0,25000.0,PLN,320000.0,Diesel,2993.0,Rzeszów,https://www.otomoto.pl/oferta/bmw-seria-5-bmw-5-z-3-0-diesel-zadbane-ID6DwkFh.html#de8265c6b5
