name,year,price,currency,mileage (km),fuel type,disp (cm3),city,link
Mercedes-Benz 280 AMG 5 Drzwi Zarejestrowany w kraju Automat Zobacz,,16000.0,PLN,,,,Elbląg,https://www.otomoto.pl/oferta/mercedes-benz-280-amg-5-drzwi-zarejestrowany-w-kraju-automat-zobacz-ID6DARw3.html?
Audi A6 LIFT QUATTRO A6 4.2 V8 czarny sedan jasny środek alcantara,,18999.0,PLN,,,,Elbląg,https://www.otomoto.pl/oferta/audi-a6-lift-quattro-a6-4-2-v8-czarny-sedan-jasny-srodek-alcantara-ID6DBF7x.html?
Mitsubishi Lancer Mitsubishi Lancer Sedan 1.8 143km benzyna + gaz,,19500.0,PLN,,,,Mysłowice,https://www.otomoto.pl/oferta/mitsubishi-lancer-mitsubishi-lancer-sedan-1-8-143km-benzyna-gaz-ID6DABJN.html?
BMW E90 320i,,18500.0,PLN,,,,Garwolin,https://www.olx.pl/oferta/bmw-e90-320i-CID5-IDIqwyj.html#51e810dfaa
VOLVO S40 2.0 16v 145km momentum alu skóra GWARANCJA !!!,,18900.0,PLN,,,,Kucice,https://www.olx.pl/oferta/volvo-s40-2-0-16v-145km-momentum-alu-skora-gwarancja-CID5-IDHu4Qc.html#51e810dfaa
Chevrolet sprowadzony przygotowany do rejestracji,,23900.0,PLN,,,,Płońsk,https://www.olx.pl/oferta/chevrolet-sprowadzony-przygotowany-do-rejestracji-CID5-IDIqu5P.html#51e810dfaa;promoted
Honda Accord Full Servis ASO Honda Gwarancja Przebieg+Bezwypadkowość Opłacony,,16900.0,PLN,,,,"Kraków, Krowodrza",https://www.otomoto.pl/oferta/honda-accord-full-servis-aso-honda-gwarancja-przebieg-bezwypadkowosc-oplacony-ID6DBG4s.html?
"Mercedes-Benz Klasa E 2.6 Benzyna, Automat, 182000 Tyś KM, Przygotowany do Rejestracji,",,18900.0,PLN,,,,Szczecin,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-2-6-benzyna-automat-182000-tys-km-przygotowany-do-rejestracji-ID6DtRmL.html?
Honda Accord 1 właścic krajowy tylko 71920 km,,22000.0,PLN,,,,Tarnowskie Góry,https://www.otomoto.pl/oferta/honda-accord-1-wlascic-krajowy-tylko-71920-km-ID6DyhUm.html?
BMW Seria 3 E90 Lift,,20900.0,PLN,,,,Załuski,https://www.olx.pl/oferta/bmw-seria-3-e90-lift-CID5-IDImMcy.html#51e810dfaa;promoted
Škoda Octavia 2008r 1.8 Navi Skóra Xenon,,17900.0,PLN,,,,"Oleśnica, Oleśnica",https://www.otomoto.pl/oferta/skoda-octavia-2008r-1-8-navi-skora-xenon-ID6DBFUN.html?
Audi A6 2.4 Benzyna 177 KM Serwisowana Alufelgi Skórzana Tapicerka,,16400.0,PLN,,,,Starogard Gdański,https://www.otomoto.pl/oferta/audi-a6-2-4-benzyna-177-km-serwisowana-alufelgi-skorzana-tapicerka-ID6Du8IO.html?
Mitsubishi Lancer,,15900.0,PLN,,,,Zamość,https://www.olx.pl/oferta/mitsubishi-lancer-CID5-IDHpndb.html#51e810dfaa
BMW Seria 5 M54 Automat Klimatron GWARANCJA Zakup Door To Door,,21900.0,PLN,,,,Płońsk,https://www.otomoto.pl/oferta/bmw-seria-5-m54-automat-klimatron-gwarancja-zakup-door-to-door-ID6DcZom.html?
Honda Accord 2.0 + gaz,,19900.0,PLN,,,,Łękawica,https://www.olx.pl/oferta/honda-accord-2-0-gaz-CID5-IDHQDiP.html#51e810dfaa
BMW Seria 5 2005 R 2.2 Benzyna.Automat.Skory.Navi.Niemcy.Zamiana.Raty,,20900.0,PLN,,,,Piotrkowice,https://www.otomoto.pl/oferta/bmw-seria-5-2005-r-2-2-benzyna-automat-skory-navi-niemcy-zamiana-raty-ID6DAc9h.html?
Volkswagen Passat 2.0 150KM super wersja KSENON NAVI SERWIS SKÓRA opony 2020 rok,,18600.0,PLN,,,,Rudnik Wielki,https://www.otomoto.pl/oferta/volkswagen-passat-2-0-150km-super-wersja-ksenon-navi-serwis-skora-opony-2020-rok-ID6DAKzY.html?
Audi A4 1.8T Benzyna 163KM 156000km Sedan 17&quot; Xenon Chrom,,24900.0,PLN,,,,Dłutów,https://www.otomoto.pl/oferta/audi-a4-1-8t-benzyna-163km-156000km-sedan-17-xenon-chrom-ID6DzDli.html?
Honda Accord s Type,,22500.0,PLN,,,,Brodnica,https://www.otomoto.pl/oferta/honda-accord-s-type-ID6DzDry.html?
"Mercedes B200, 08r Lift, 2.0 benzyna, automat, Serwis, 103 tys przeb",,19900.0,PLN,,,,Nowy Sącz,https://www.olx.pl/oferta/mercedes-b200-08r-lift-2-0-benzyna-automat-serwis-103-tys-przeb-CID5-IDIkikD.html#4b45276512;promoted
BMW E46 LIFT 320I R6 170km 2.2 Mpak z Vin'u Dwa komplety kół,,15800.0,PLN,,,,Praszka,https://www.olx.pl/oferta/bmw-e46-lift-320i-r6-170km-2-2-mpak-z-vinu-dwa-komplety-kol-CID5-IDIjHPe.html#4b45276512;promoted
Ładne BMW 318i Sedan 2.0 Benz 129KM z Niemiec Po Opłatach 197tys km !!,,18900.0,PLN,,,,Tarnów,https://www.olx.pl/oferta/ladne-bmw-318i-sedan-2-0-benz-129km-z-niemiec-po-oplatach-197tys-km-CID5-IDHeMBZ.html#4b45276512;promoted
Mazda 6 2.0 147 KM**BI XENON**HATCHBACK**IDEALNA!**Mega zadbana**Bose,,24999.0,PLN,,,,Ostrowiec Świętokrzyski,https://www.otomoto.pl/oferta/mazda-6-2-0-147-kmbi-xenonhatchbackidealna-mega-zadbanabose-ID6DwDxt.html?
Škoda Octavia zadbana,,22499.0,PLN,,,,Swarzędz,https://www.olx.pl/oferta/skoda-octavia-zadbana-CID5-IDH1BYD.html#4b45276512
BMW E60 520i 170km,,15900.0,PLN,,,,"Bogatynia, Centrum",https://www.olx.pl/oferta/bmw-e60-520i-170km-CID5-IDIqsSC.html#4b45276512
Prywatnie E39 540i manual 6b w super stanie,,24900.0,PLN,,,,Puławy,https://www.olx.pl/oferta/prywatnie-e39-540i-manual-6b-w-super-stanie-CID5-IDIeeC5.html#4b45276512;promoted
Chevrolet Cruze,,19900.0,PLN,,,,Binczarowa,https://www.otomoto.pl/oferta/chevrolet-cruze-ID6DpNJo.html?
BMW Seria 3 E90 325i 218KM sedan manual xenon navi czarny Metallic,,22999.0,PLN,,,,Elbląg,https://www.otomoto.pl/oferta/bmw-seria-3-e90-325i-218km-sedan-manual-xenon-navi-czarny-metallic-ID6DyhzY.html?
Sedan-Climatronic ok-Navi-1.6-105 PS-Wyposażona-Bez wkładu.,,17900.0,PLN,,,,Choszczno,https://www.olx.pl/oferta/sedan-climatronic-ok-navi-1-6-105-ps-wyposazona-bez-wkladu-CID5-IDH5nZc.html#4b45276512
BMW Seria 3 stan bardzo dobry,,15900.0,PLN,,,,"Czeladź, Piaski",https://www.otomoto.pl/oferta/bmw-seria-3-stan-bardzo-dobry-ID6DBFpx.html?
Opel Vectra 1.8 Stan IDEALNY Executive Serwis ASO Certyfikat Prezentacja VIDEO!,,18900.0,PLN,,,,Garwolin,https://www.otomoto.pl/oferta/opel-vectra-1-8-stan-idealny-executive-serwis-aso-certyfikat-prezentacja-video-ID6DzG2l.html?
"BMW Seria 3 navi , pdc , super stan , alu , opłacona",,23900.0,PLN,,,,Żory,https://www.otomoto.pl/oferta/bmw-seria-3-navi-pdc-super-stan-alu-oplacona-ID6Dzhom.html?
toyota avalon ...,,23900.0,PLN,,,,Łask,https://www.olx.pl/oferta/toyota-avalon-CID5-IDGQ8xd.html#4b45276512
Bmw e30 1.6 benzyna 1988 r bez korozji,,15700.0,PLN,,,,Tarnobrzeg,https://www.olx.pl/oferta/bmw-e30-1-6-benzyna-1988-r-bez-korozji-CID5-IDI3XRG.html#4b45276512
"Volkswagen Golf Plus Jetta 1,4 benzyna",,18900.0,PLN,,,,Lębork,https://www.otomoto.pl/oferta/volkswagen-golf-plus-jetta-1-4-benzyna-ID6Dq2wu.html?
BMW Seria 7 BMW 740i Zawias gwint AP,,24000.0,PLN,,,,Milanówek,https://www.otomoto.pl/oferta/bmw-seria-7-bmw-740i-zawias-gwint-ap-ID6DugIg.html?
Toyota Avensis 1.8 VVTi 129KM bezwypadkowy! Tylko 179tys.km,,19900.0,PLN,,,,Brańszczyk,https://www.otomoto.pl/oferta/toyota-avensis-1-8-vvti-129km-bezwypadkowy-tylko-179tys-km-ID6DABz3.html?
BMW e46 Lift 330i Manual! LPG! Duża navi! Doinwestowany! Okazja!,,16300.0,PLN,,,,Koprzywnica,https://www.olx.pl/oferta/bmw-e46-lift-330i-manual-lpg-duza-navi-doinwestowany-okazja-CID5-IDIqrnq.html#4b45276512
Chevrolet Cruze bdb stan Klima bezwypadkowy niski przebieg,,24900.0,PLN,,,,Zduńska Wola,https://www.otomoto.pl/oferta/chevrolet-cruze-bdb-stan-klima-bezwypadkowy-niski-przebieg-ID6DuZoh.html?
Honda Accord 2.0,,17500.0,PLN,,,,Bieganów,https://www.olx.pl/oferta/honda-accord-2-0-CID5-IDIhJdO.html#4b45276512
"Alfa Romeo 159 1,8 MPI z gazem LPG LIFT 2011r Zamiana",,17900.0,PLN,,,,Toruń,https://www.olx.pl/oferta/alfa-romeo-159-1-8-mpi-z-gazem-lpg-lift-2011r-zamiana-CID5-IDHoxwB.html#4b45276512;promoted
"Volvo S80 VOLVO S80 II, 2009 rok, 2,0 benzyna + LPG",,23500.0,PLN,,,,Sławno,https://www.otomoto.pl/oferta/volvo-s80-volvo-s80-ii-2009-rok-2-0-benzyna-lpg-ID6D7CGK.html?
Honda Accord W SUPER Stanie Szwajcar Oryginał !!! Type S,,22900.0,PLN,,,,Jedlińsk,https://www.otomoto.pl/oferta/honda-accord-w-super-stanie-szwajcar-oryginal-type-s-ID6DBF33.html?
Ford Mondeo 2.0 145K Convers+ Skóra Climmatronic Bezwypadkowy,,21999.0,PLN,,,,Nowy Sącz,https://www.otomoto.pl/oferta/ford-mondeo-2-0-145k-convers-skora-climmatronic-bezwypadkowy-ID6Dwvcw.html?
Oldsmobile Delta 88 Delta 88 Oldmobile Delta 88 Royale LS Moja Wlasnosc /Zamiana,,22900.0,PLN,,,,Stargard,https://www.otomoto.pl/oferta/oldsmobile-delta-88-delta-88-oldmobile-delta-88-royale-ls-moja-wlasnosc-zamiana-ID6CCt7Y.html?
MERCEDES C200 Kompressor W204 Manual PIERWWSZY WLAS,,18500.0,PLN,,,,Ustroń,https://www.olx.pl/oferta/mercedes-c200-kompressor-w204-manual-pierwwszy-wlas-CID5-IDI8HGX.html#4b45276512;promoted
"Fiat Tipo Fiat Tipo 1,4 LPG 2017 r cesja leasingu",,24477.0,PLN,,,,"Warszawa, Praga-Południe",https://www.otomoto.pl/oferta/fiat-tipo-fiat-tipo-1-4-lpg-2017-r-cesja-leasingu-ID6DvNZ2.html?
"Audi a4 b6 1.8t 190km, S-line benzyna+LPG",,15000.0,PLN,,,,Miastkowo,https://www.olx.pl/oferta/audi-a4-b6-1-8t-190km-s-line-benzyna-lpg-CID5-IDI4Ilp.html#4b45276512
Honda Accord Piękna Accord 2.0+LPG Navi/Klimatronik/Kamera cofania/Led Jedyna taka,,16999.0,PLN,,,,"Wrocław, Fabryczna",https://www.otomoto.pl/oferta/honda-accord-piekna-accord-2-0-lpg-navi-klimatronik-kamera-cofania-led-jedyna-taka-ID6DB17t.html?
Volkswagen Passat Volkswagen Passat 2.0 FSI Turbo,,17000.0,PLN,,,,Toruń,https://www.otomoto.pl/oferta/volkswagen-passat-volkswagen-passat-2-0-fsi-turbo-ID6DATFM.html?
Mercedes W190. 2.3 ZAMIANA,,17000.0,PLN,,,,Nawojowa,https://www.olx.pl/oferta/mercedes-w190-2-3-zamiana-CID5-IDB1QgK.html#4b45276512;promoted
Mercedes w203 1.8 benzynka ORYGINAŁ !!!,,21500.0,PLN,,,,Turek,https://www.olx.pl/oferta/mercedes-w203-1-8-benzynka-oryginal-CID5-IDIe1u3.html#4b45276512
BMW e60 2005r benzyna zamiana na busa świeże ubezpieczenie i przeglad,,18000.0,PLN,,,,Czempiń,https://www.olx.pl/oferta/bmw-e60-2005r-benzyna-zamiana-na-busa-swieze-ubezpieczenie-i-przeglad-CID5-IDHDknp.html#4b45276512
BMW Seria 5 e60 xdrive 530ix 4x4,,24900.0,PLN,,,,Nowy Targ,https://www.otomoto.pl/oferta/bmw-seria-5-e60-xdrive-530ix-4x4-ID6DuTfA.html?
Honda Civic Krajowy!! 1wł!! Ideał!! autaniszowe.pl,,15500.0,PLN,,,,Radwanice,https://www.otomoto.pl/oferta/honda-civic-krajowy-1wl-ideal-autaniszowe-pl-ID6DzUoP.html?
"Audi*a8*d2*FL*4,2*quattro*310km*szwajcar*Nowy rozrząd*GANGSTER*",,20900.0,PLN,,,,Stara Huta,https://www.olx.pl/oferta/audia8d2fl4-2quattro310kmszwajcarnowy-rozrzadgangster-CID5-IDImIFO.html#4b45276512;promoted
Volvo S60 Volvo s60 2.5T Manual,,18500.0,PLN,,,,"Gdańsk, Wrzeszcz",https://www.otomoto.pl/oferta/volvo-s60-volvo-s60-2-5t-manual-ID6DzZE9.html?
"Citroen C5 X7, sedan, benzyna",,21500.0,PLN,,,,Bartosze,https://www.olx.pl/oferta/citroen-c5-x7-sedan-benzyna-CID5-IDFm9vt.html#4b45276512
Fiat 125p sprzedam,,18000.0,PLN,,,,Żywiec,https://www.olx.pl/oferta/fiat-125p-sprzedam-CID5-IDIqm9S.html#4b45276512;promoted
BMW E90 320i 150km,,19000.0,PLN,,,,Kierżno,https://www.olx.pl/oferta/bmw-e90-320i-150km-CID5-IDHXWlW.html#4b45276512
BMW E90 320i + LPG 150 KM Salon Polska!,,20500.0,PLN,,,,Działoszyn,https://www.olx.pl/oferta/bmw-e90-320i-lpg-150-km-salon-polska-CID5-IDInBcd.html#fa781b3671;promoted
Audi A6 Sprzedam Audi a6 C6 z niezawodnym silnikiem 2.4 Benzyna !,,21900.0,PLN,,,,Krzyż Wielkopolski,https://www.otomoto.pl/oferta/audi-a6-sprzedam-audi-a6-c6-z-niezawodnym-silnikiem-2-4-benzyna-ID6DABQC.html?
"Jaguar XJ-8 4,0 rok produkcji 2000",,17000.0,PLN,,,,"Łódź, Śródmieście",https://www.olx.pl/oferta/jaguar-xj-8-4-0-rok-produkcji-2000-CID5-IDHrgbY.html#fa781b3671;promoted
"BMW Seria 3 2009 R, LIFT, Benzyna, Niski Przebieg, Bezwypadkowa, Stan CELUJĄCY !",,24800.0,PLN,,,,"Wrocław, Krzyki",https://www.otomoto.pl/oferta/bmw-seria-3-2009-r-lift-benzyna-niski-przebieg-bezwypadkowa-stan-celujacy-ID6DzACP.html?
BMW Seria 3 Bmw e90 320i,,18500.0,PLN,,,,Skawina,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-e90-320i-ID6DtnU9.html?
Volvo S40 II 1.6 100KM lift zadbane ze Szwajcarii,,16900.0,PLN,,,,Lublin,https://www.otomoto.pl/oferta/volvo-s40-ii-1-6-100km-lift-zadbane-ze-szwajcarii-ID6DBBEV.html?
BMW Seria 5 BMW E60 520 m54b22 z instalacją lpg,,22500.0,PLN,,,,"Wrocław, Krzyki",https://www.otomoto.pl/oferta/bmw-seria-5-bmw-e60-520-m54b22-z-instalacja-lpg-ID6DyGmi.html?
Mercedes-Benz Klasa C 2.6*170km*4x4*Xenon*klima2strefowa*Serwis*SuperStan*,,21900.0,PLN,,,,Radom,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-2-6170km4x4xenonklima2strefowaserwissuperstan-ID6DzZbk.html?
"Audi A8 4,2 v8 prywatne od 11 lat w rodzinie od 1 właściciela w szwajcarii",,19900.0,PLN,,,,Radom,https://www.otomoto.pl/oferta/audi-a8-4-2-v8-prywatne-od-11-lat-w-rodzinie-od-1-wlasciciela-w-szwajcarii-ID6DyhfX.html?
Chevrolet Cruze 1.8 Benzyna 141 koni Klima I właściciel z Niemiec serwis zadbana,,19900.0,PLN,,,,Ostrów Mazowiecka,https://www.otomoto.pl/oferta/chevrolet-cruze-1-8-benzyna-141-koni-klima-i-wlasciciel-z-niemiec-serwis-zadbana-ID6DzYVb.html?
Chevrolet Cruze . . Klimatyzacja . . Serwisowany . . Stan BDB . .,,23990.0,PLN,,,,Buczek,https://www.otomoto.pl/oferta/chevrolet-cruze-klimatyzacja-serwisowany-stan-bdb-ID6Dv8RR.html?
"Honda Accord Honda Accord 2004 r 3 lata w Polsce, sprowadzona ze Szwajcarii",,16500.0,PLN,,,,Giżycko,https://www.otomoto.pl/oferta/honda-accord-honda-accord-2004-r-3-lata-w-polsce-sprowadzona-ze-szwajcarii-ID6DBBre.html?
Peugeot 407 2.0B 140KM Navi Skóra Alu 2xKoła 2xPDC Tempomat TUV,,20700.0,PLN,,,,"Częstochowa, Dźbów",https://www.otomoto.pl/oferta/peugeot-407-2-0b-140km-navi-skora-alu-2xkola-2xpdc-tempomat-tuv-ID6DBBnG.html?
BMW Seria 3 BMW 3 xenon serwisowana,,18500.0,PLN,,,,"Będzin, Grodziec",https://www.otomoto.pl/oferta/bmw-seria-3-bmw-3-xenon-serwisowana-ID6DBBen.html?
"Mazda 6 2009 R, 1.8 PB, 120 KM, Klima, Stan Wzorowy, Bez Rdzy, 2X Alufelgi !",,19800.0,PLN,,,,"Wrocław, Krzyki",https://www.otomoto.pl/oferta/mazda-6-2009-r-1-8-pb-120-km-klima-stan-wzorowy-bez-rdzy-2x-alufelgi-ID6DzAPS.html?
"Citroen C-Elysse 1,2 gaz 2013r",,18900.0,PLN,,,,Sochaczew,https://www.olx.pl/oferta/citroen-c-elysse-1-2-gaz-2013r-CID5-IDGyB41.html#fa781b3671
"BMW 3 318i 2,0 benzyna e90 lift Tarnów",,19900.0,PLN,,,,Tarnów,https://www.olx.pl/oferta/bmw-3-318i-2-0-benzyna-e90-lift-tarnow-CID5-IDIfGHZ.html#fa781b3671;promoted
Volvo S40 lift 1.8i 16v Benzyna Navi Skóra Grzane Fotele Serwis ASO,,17900.0,PLN,,,,Włocławek,https://www.otomoto.pl/oferta/volvo-s40-lift-1-8i-16v-benzyna-navi-skora-grzane-fotele-serwis-aso-ID6Di7cJ.html?
Škoda Octavia,,22500.0,PLN,,,,Elbląg,https://www.otomoto.pl/oferta/skoda-octavia-ID6Dyh6A.html?
Honda Civic 1.8 BENZYNA + LPG klimatronik serwisowany bezwypadkowy,,24900.0,PLN,,,,"Będzin, Grodziec",https://www.otomoto.pl/oferta/honda-civic-1-8-benzyna-lpg-klimatronik-serwisowany-bezwypadkowy-ID6DBB8U.html?
"Jaguar S-type stan bardzo dobry, 4.0 V8 benzyna, możliwa zamiana",,23000.0,PLN,,,,Paulinów,https://www.olx.pl/oferta/jaguar-s-type-stan-bardzo-dobry-4-0-v8-benzyna-mozliwa-zamiana-CID5-IDH6Xek.html#fa781b3671
Bmw 330i M-pakiet shadow line,,22900.0,PLN,,,,Dzierzgoń,https://www.olx.pl/oferta/bmw-330i-m-pakiet-shadow-line-CID5-IDHYgZ5.html#fa781b3671;promoted
Audi A6 Stan idealny jedyny taki egzemplarz Pełen serwis w ASO,,18900.0,PLN,,,,Inowrocław,https://www.otomoto.pl/oferta/audi-a6-stan-idealny-jedyny-taki-egzemplarz-pelen-serwis-w-aso-ID6DBB4L.html?
BMW Seria 3 Sprzedam E90 318i,,20900.0,PLN,,,,Skierniewice,https://www.otomoto.pl/oferta/bmw-seria-3-sprzedam-e90-318i-ID6DmK1w.html?
Volvo S40 2008 salon Polska,,18500.0,PLN,,,,Żywiec,https://www.olx.pl/oferta/volvo-s40-2008-salon-polska-CID5-IDIns7g.html#fa781b3671;promoted
BMW Serii 1 model 120i E87,,16600.0,PLN,,,,Bystra,https://www.olx.pl/oferta/bmw-serii-1-model-120i-e87-CID5-IDIci5M.html#fa781b3671
"Bmw 3,2006r,2.0benzyna,klima,opłacona,zadbana,6bieg,tempomat.",,17200.0,PLN,,,,Wągrowiec,https://www.olx.pl/oferta/bmw-3-2006r-2-0benzyna-klima-oplacona-zadbana-6bieg-tempomat-CID5-IDI0avL.html#fa781b3671
Bmw 5 e60 sprowadzona,,15400.0,PLN,,,,Słupca,https://www.olx.pl/oferta/bmw-5-e60-sprowadzona-CID5-IDIqgQX.html#fa781b3671;promoted
Audi A4 1.8turbo ouattro,,22900.0,PLN,,,,Pszczyna,https://www.olx.pl/oferta/audi-a4-1-8turbo-ouattro-CID5-IDHg8Gc.html#fa781b3671
Volkswagen Passat 1.8 TSI benzyna zadbany,,17900.0,PLN,,,,Kraśnik,https://www.otomoto.pl/oferta/volkswagen-passat-1-8-tsi-benzyna-zadbany-ID6DtYtW.html?
Volkswagen Polo!!!,,23500.0,PLN,,,,Brzezinka,https://www.olx.pl/oferta/volkswagen-polo-CID5-IDIqgqV.html#fa781b3671
Honda Accord Typ S  2.4 benzyna lpg,,18500.0,PLN,,,,Oblin,https://www.olx.pl/oferta/honda-accord-typ-s-2-4-benzyna-lpg-CID5-IDGg5Jv.html#fa781b3671;promoted
"BMW Seria 3 BMW E46 325xi 2004 rok pełny MPakiet Xenon, navi, skóra",,21500.0,PLN,,,,Hrubieszów,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-e46-325xi-2004-rok-pelny-mpakiet-xenon-navi-skora-ID6CVmlF.html?
Honda Accord 2.4 Benzyna 190 km Ksenon*Skóra*GrzaneFotele*Navi*Klimatronic,,22900.0,PLN,,,,Płock,https://www.otomoto.pl/oferta/honda-accord-2-4-benzyna-190-km-ksenonskoragrzanefotelenaviklimatronic-ID6DsajJ.html?
Subaru Impreza AWD 2.0i 4x4 Automat GrzaneFot. ŚLICZNY!!!,,21800.0,PLN,,,,Radom,https://www.otomoto.pl/oferta/subaru-impreza-awd-2-0i-4x4-automat-grzanefot-sliczny-ID6DzY6t.html?
Mitsubishi Lancer,,19300.0,PLN,,,,Skała,https://www.otomoto.pl/oferta/mitsubishi-lancer-ID6DwhQQ.html?
Bmw 530i 258 km e60,,22500.0,PLN,,,,Zielona Góra,https://www.olx.pl/oferta/bmw-530i-258-km-e60-CID5-IDIcS61.html#fa781b3671;promoted
Mazda 6 2.5 E,,24500.0,PLN,,,,"Kraków, Podgórze",https://www.otomoto.pl/oferta/mazda-6-2-5-e-ID6DtXSX.html?
BMW Seria 5 E60 530i 231KM 180tyś km sprowadzony z prywatnych rąk,,21900.0,PLN,,,,Swarzędz,https://www.otomoto.pl/oferta/bmw-seria-5-e60-530i-231km-180tys-km-sprowadzony-z-prywatnych-rak-ID6DyG9i.html?
BMW Seria 7 Navi_Podgrzewana kierownica_Zadbana_2 komplety opon,,16900.0,PLN,,,,Grudziądz,https://www.otomoto.pl/oferta/bmw-seria-7-navi-podgrzewana-kierownica-zadbana-2-komplety-opon-ID6DhTYV.html?
Autko Miejskie polecam,,17000.0,PLN,,,,Strumień,https://www.olx.pl/oferta/autko-miejskie-polecam-CID5-IDHXCBS.html#fa781b3671;promoted
"Ford Mondeo Ford Mondeo 2.0 benzyna, dobry stan",,21300.0,PLN,,,,"Wrocław, Śródmieście",https://www.otomoto.pl/oferta/ford-mondeo-ford-mondeo-2-0-benzyna-dobry-stan-ID6DygUC.html?
Accord Type-S 2.4 benzyna 190 hp 2005,,23700.0,PLN,,,,Gózd,https://www.olx.pl/oferta/accord-type-s-2-4-benzyna-190-hp-2005-CID5-IDIr35T.html#55bd76706e;promoted
Sprzedam/zamienie bmw e60 530i na bmw x5 e53,,24000.0,PLN,,,,Wągrowiec,https://www.olx.pl/oferta/sprzedam-zamienie-bmw-e60-530i-na-bmw-x5-e53-CID5-IDGVgo7.html#55bd76706e;promoted
BMW Seria 3 BMW 325i 2005 r. 2.5l 218 ps v6 siostry w DE Żyleta,,21000.0,PLN,,,,Łosino,https://www.olx.pl/oferta/bmw-seria-3-bmw-325i-2005-r-2-5l-218-ps-v6-siostry-w-de-zyleta-CID5-IDInCNW.html#55bd76706e;promoted
Volvo 965 Niesamowite VOLVO 960 z pełną historią kupione od Szweda,,19900.0,PLN,,,,"Gdynia, Śródmieście",https://www.otomoto.pl/oferta/volvo-965-niesamowite-volvo-960-z-pelna-historia-kupione-od-szweda-ID6Dv5vi.html?
"Honda Accord Honda Accord 2,4 Benzyna+gaz",,18500.0,PLN,,,,Lubień,https://www.otomoto.pl/oferta/honda-accord-honda-accord-2-4-benzyna-gaz-ID6DyG9Z.html?
Mazda rx8 navi Zamiana za quada  lub karty graficzne BOSE DVD,,19500.0,PLN,,,,Tarnów,https://www.olx.pl/oferta/mazda-rx8-navi-zamiana-za-quada-lub-karty-graficzne-bose-dvd-CID5-IDI4d3x.html#55bd76706e
Audi A4 Zarejestrowany 2 Komplety Kół 16&quot;,,19400.0,PLN,,,,Kielce,https://www.otomoto.pl/oferta/audi-a4-zarejestrowany-2-komplety-kol-16-ID6DBAw2.html?
Audi A4 2.0T 200KM 6Bieg/Świetny Stan/Kompl.Serwis w AUDI/Duża Navi/Tempomat,,19900.0,PLN,,,,"Oleśnica, Oleśnica",https://www.otomoto.pl/oferta/audi-a4-2-0t-200km-6bieg-swietny-stan-kompl-serwis-w-audi-duza-navi-tempomat-ID6DySgf.html?
Super atkoBmw E60,,22000.0,PLN,,,,Brzeg,https://www.olx.pl/oferta/super-atkobmw-e60-CID5-IDIqdiu.html#55bd76706e
"OKAZJA Mercedes-Benz 4Matic 2.6 V6 BENZYNA, automat",,16000.0,PLN,,,,Nowy Sącz,https://www.olx.pl/oferta/okazja-mercedes-benz-4matic-2-6-v6-benzyna-automat-CID5-IDHPWn1.html#55bd76706e
Ford Mondeo Mondeo 2.0i 147 Ps Titanium Navi DvD Convers Plus PDC Alu 16 Serwis,,18900.0,PLN,,,,Stargard,https://www.otomoto.pl/oferta/ford-mondeo-mondeo-2-0i-147-ps-titanium-navi-dvd-convers-plus-pdc-alu-16-serwis-ID6DxC18.html?
Lincoln Town Car LIMUZYNA zabytek dobry stan !!!,,18500.0,PLN,,,,"Jelenia Góra, Sobieszów",https://www.otomoto.pl/oferta/lincoln-town-car-limuzyna-zabytek-dobry-stan-ID6DzXwe.html?
Toyota Corolla,,19500.0,PLN,,,,Marki,https://www.otomoto.pl/oferta/toyota-corolla-ID6DBAkX.html?
Kultowe BMW Serii 5 e34 525i SUPER STAN*YOUNGTIMER*,,17900.0,PLN,,,,Kazimierza Wielka,https://www.olx.pl/oferta/kultowe-bmw-serii-5-e34-525i-super-stanyoungtimer-CID5-IDI0DJE.html#55bd76706e
"Volkswagen Passat 1,6i*116KM*High Line *Skóra*Tempomat*Opłacony",,18500.0,PLN,,,,Stargard,https://www.otomoto.pl/oferta/volkswagen-passat-1-6i116kmhigh-line-skoratempomatoplacony-ID6B5uMc.html?
"Renault Laguna 2.0 Alu, Klima, 2 Kpl. kół, Bezwypadkowy, 1 Właściciel, Super stan",,24500.0,PLN,,,,"Kraków, Wzgórza Krzesławickie",https://www.otomoto.pl/oferta/renault-laguna-2-0-alu-klima-2-kpl-kol-bezwypadkowy-1-wlasciciel-super-stan-ID6Dq1dZ.html?
"Audi A8 Audi a8 d3, 3.0 ASN pb+lpg",,20500.0,PLN,,,,Gorzów Wielkopolski,https://www.otomoto.pl/oferta/audi-a8-audi-a8-d3-3-0-asn-pb-lpg-ID6Dv0EQ.html?
"Piękna Quatro 2.0 turbo benzyna.Bardzo zadbane, skóry itp.Wersja U.S.A",,16000.0,PLN,,,,"Gdynia, Chylonia",https://www.olx.pl/oferta/piekna-quatro-2-0-turbo-benzyna-bardzo-zadbane-skory-itp-wersja-u-s-a-CID5-IDIqchQ.html#55bd76706e;promoted
